raw_signal,logical_signal
canvas_modes_editor_tarzankhr_c_text_line_629_text,canvas_modes_editor_tarzankhr_c_text_line_629_text
canvas_modes_editor_tarzantakeprotocollight_canvas_image_line_860_coords,canvas_modes_editor_tarzantakeprotocollight_canvas_image_line_860_coords
canvas_modes_editor_tarzantakeprotocollight_item_text,canvas_modes_editor_tarzantakeprotocollight_item_text
canvas_modes_editor_tarzantakeprotocollight_protocol_canvas_rectangle_line_1215_coords,canvas_modes_editor_tarzantakeprotocollight_protocol_canvas_rectangle_line_1215_coords
canvas_modes_editor_tarzantakeprotocollight_protocol_canvas_rectangle_line_1216_coords,canvas_modes_editor_tarzantakeprotocollight_protocol_canvas_rectangle_line_1216_coords
canvas_modes_editor_tarzantakeprotocollight_protocol_title_id_text,canvas_modes_editor_tarzantakeprotocollight_protocol_title_id_text
canvas_modes_editor_tarzantakeprotocollight_row_window_coords,canvas_modes_editor_tarzantakeprotocollight_row_window_coords
canvas_modes_editor_tarzantakeprotocollight_save_button_window_coords,canvas_modes_editor_tarzantakeprotocollight_save_button_window_coords
canvas_vision_tarzanvisionsetup_window_id_coords,canvas_vision_tarzanvisionsetup_window_id_coords
ehr_axis_0_curve,ehr_axis_0_curve
ehr_axis_0_metrics,ehr_axis_0_metrics
ehr_axis_0_step_preview,ehr_axis_0_step_preview
ehr_axis_1_curve,ehr_axis_1_curve
ehr_axis_1_metrics,ehr_axis_1_metrics
ehr_axis_1_step_preview,ehr_axis_1_step_preview
ehr_axis_2_curve,ehr_axis_2_curve
ehr_axis_2_metrics,ehr_axis_2_metrics
ehr_axis_2_step_preview,ehr_axis_2_step_preview
ehr_axis_3_curve,ehr_axis_3_curve
ehr_axis_3_metrics,ehr_axis_3_metrics
ehr_axis_3_step_preview,ehr_axis_3_step_preview
ehr_axis_4_curve,ehr_axis_4_curve
ehr_axis_4_metrics,ehr_axis_4_metrics
ehr_axis_4_step_preview,ehr_axis_4_step_preview
ehr_axis_5_curve,ehr_axis_5_curve
ehr_axis_5_metrics,ehr_axis_5_metrics
ehr_axis_5_step_preview,ehr_axis_5_step_preview
ehr_take_slot_0_status,ehr_take_slot_0_status
ehr_take_slot_1_status,ehr_take_slot_1_status
ehr_take_slot_2_status,ehr_take_slot_2_status
ehr_take_slot_3_status,ehr_take_slot_3_status
ehr_take_slot_4_status,ehr_take_slot_4_status
ehr_take_slot_5_status,ehr_take_slot_5_status
ehr_take_slot_6_status,ehr_take_slot_6_status
ehr_take_slot_7_status,ehr_take_slot_7_status
face_rec.b_home.pic,nextion_face_rec_b_home_pic
face_rec.b_home.val,nextion_face_rec_b_home_val
face_rec.t0.txt,nextion_face_rec_t0_txt
keybdA.Event.en,nextion_keybda_event_en
keybdA.Event.tim,nextion_keybda_event_tim
keybdA.b0.pic,nextion_keybda_b0_pic
keybdA.b0.val,nextion_keybda_b0_val
keybdA.b1.pic,nextion_keybda_b1_pic
keybdA.b1.val,nextion_keybda_b1_val
keybdA.b2.pic,nextion_keybda_b2_pic
keybdA.b2.val,nextion_keybda_b2_val
keybdA.b20.pic,nextion_keybda_b20_pic
keybdA.b20.val,nextion_keybda_b20_val
keybdA.b200.pic,nextion_keybda_b200_pic
keybdA.b200.val,nextion_keybda_b200_val
keybdA.b201.pic,nextion_keybda_b201_pic
keybdA.b201.val,nextion_keybda_b201_val
keybdA.b21.pic,nextion_keybda_b21_pic
keybdA.b21.val,nextion_keybda_b21_val
keybdA.b210.pic,nextion_keybda_b210_pic
keybdA.b210.val,nextion_keybda_b210_val
keybdA.b22.pic,nextion_keybda_b22_pic
keybdA.b22.val,nextion_keybda_b22_val
keybdA.b220.pic,nextion_keybda_b220_pic
keybdA.b220.val,nextion_keybda_b220_val
keybdA.b23.pic,nextion_keybda_b23_pic
keybdA.b23.val,nextion_keybda_b23_val
keybdA.b230.pic,nextion_keybda_b230_pic
keybdA.b230.val,nextion_keybda_b230_val
keybdA.b231.pic,nextion_keybda_b231_pic
keybdA.b231.val,nextion_keybda_b231_val
keybdA.b232.pic,nextion_keybda_b232_pic
keybdA.b232.val,nextion_keybda_b232_val
keybdA.b24.pic,nextion_keybda_b24_pic
keybdA.b24.val,nextion_keybda_b24_val
keybdA.b240.pic,nextion_keybda_b240_pic
keybdA.b240.val,nextion_keybda_b240_val
keybdA.b241.pic,nextion_keybda_b241_pic
keybdA.b241.val,nextion_keybda_b241_val
keybdA.b242.pic,nextion_keybda_b242_pic
keybdA.b242.val,nextion_keybda_b242_val
keybdA.b243.pic,nextion_keybda_b243_pic
keybdA.b243.val,nextion_keybda_b243_val
keybdA.b244.pic,nextion_keybda_b244_pic
keybdA.b244.val,nextion_keybda_b244_val
keybdA.b249.pic,nextion_keybda_b249_pic
keybdA.b249.val,nextion_keybda_b249_val
keybdA.b25.pic,nextion_keybda_b25_pic
keybdA.b25.val,nextion_keybda_b25_val
keybdA.b251.pic,nextion_keybda_b251_pic
keybdA.b251.val,nextion_keybda_b251_val
keybdA.b26.pic,nextion_keybda_b26_pic
keybdA.b26.val,nextion_keybda_b26_val
keybdA.b27.pic,nextion_keybda_b27_pic
keybdA.b27.val,nextion_keybda_b27_val
keybdA.b28.pic,nextion_keybda_b28_pic
keybdA.b28.val,nextion_keybda_b28_val
keybdA.b3.pic,nextion_keybda_b3_pic
keybdA.b3.val,nextion_keybda_b3_val
keybdA.b4.pic,nextion_keybda_b4_pic
keybdA.b4.val,nextion_keybda_b4_val
keybdA.b40.pic,nextion_keybda_b40_pic
keybdA.b40.val,nextion_keybda_b40_val
keybdA.b41.pic,nextion_keybda_b41_pic
keybdA.b41.val,nextion_keybda_b41_val
keybdA.b42.pic,nextion_keybda_b42_pic
keybdA.b42.val,nextion_keybda_b42_val
keybdA.b43.pic,nextion_keybda_b43_pic
keybdA.b43.val,nextion_keybda_b43_val
keybdA.b44.pic,nextion_keybda_b44_pic
keybdA.b44.val,nextion_keybda_b44_val
keybdA.b45.pic,nextion_keybda_b45_pic
keybdA.b45.val,nextion_keybda_b45_val
keybdA.b46.pic,nextion_keybda_b46_pic
keybdA.b46.val,nextion_keybda_b46_val
keybdA.b5.pic,nextion_keybda_b5_pic
keybdA.b5.val,nextion_keybda_b5_val
keybdA.b6.pic,nextion_keybda_b6_pic
keybdA.b6.val,nextion_keybda_b6_val
keybdA.b7.pic,nextion_keybda_b7_pic
keybdA.b7.val,nextion_keybda_b7_val
keybdA.b8.pic,nextion_keybda_b8_pic
keybdA.b8.val,nextion_keybda_b8_val
keybdA.b9.pic,nextion_keybda_b9_pic
keybdA.b9.val,nextion_keybda_b9_val
keybdA.input.txt,nextion_keybda_input_txt
keybdA.inputlenth.val,nextion_keybda_inputlenth_val
keybdA.loadcmpid.val,nextion_keybda_loadcmpid_val
keybdA.loadpageid.val,nextion_keybda_loadpageid_val
keybdA.refshow.state,nextion_keybda_refshow_state
keybdA.show.txt,nextion_keybda_show_txt
keybdA.temp.val,nextion_keybda_temp_val
keybdA.temp2.val,nextion_keybda_temp2_val
keybdA.tempstr.txt,nextion_keybda_tempstr_txt
keybdA.tm0.en,nextion_keybda_tm0_en
keybdA.tm0.tim,nextion_keybda_tm0_tim
khr_input_marker,khr_input_marker
khr_output_marker,khr_output_marker
khr_status,khr_status
layout_panel_status,layout_panel_status
layout_selected_cell,layout_selected_cell
layout_zone_label,layout_zone_label
level_xyz.Event.en,nextion_level_xyz_event_en
level_xyz.Event.tim,nextion_level_xyz_event_tim
level_xyz.b_home.pic,nextion_level_xyz_b_home_pic
level_xyz.b_home.val,nextion_level_xyz_b_home_val
level_xyz.p0.pic,nextion_level_xyz_p0_pic
level_xyz.tm0.en,nextion_level_xyz_tm0_en
level_xyz.tm0.tim,nextion_level_xyz_tm0_tim
level_xyz.va0.val,nextion_level_xyz_va0_val
level_xyz.va1.val,nextion_level_xyz_va1_val
level_xyz.va2.val,nextion_level_xyz_va2_val
level_xyz.va3.val,nextion_level_xyz_va3_val
nextion_boot_event_en,nextion_boot_event_en
nextion_boot_event_tim,nextion_boot_event_tim
nextion_boot_p0_pic,nextion_boot_p0_pic
nextion_boot_tm0_en,nextion_boot_tm0_en
nextion_boot_tm0_tim,nextion_boot_tm0_tim
nextion_boot_va0_val,nextion_boot_va0_val
nextion_face_rec_b_home_pic,nextion_face_rec_b_home_pic
nextion_face_rec_b_home_val,nextion_face_rec_b_home_val
nextion_face_rec_t0_txt,nextion_face_rec_t0_txt
nextion_keybda_b0_pic,nextion_keybda_b0_pic
nextion_keybda_b0_val,nextion_keybda_b0_val
nextion_keybda_b1_pic,nextion_keybda_b1_pic
nextion_keybda_b1_val,nextion_keybda_b1_val
nextion_keybda_b200_pic,nextion_keybda_b200_pic
nextion_keybda_b200_val,nextion_keybda_b200_val
nextion_keybda_b201_pic,nextion_keybda_b201_pic
nextion_keybda_b201_val,nextion_keybda_b201_val
nextion_keybda_b20_pic,nextion_keybda_b20_pic
nextion_keybda_b20_val,nextion_keybda_b20_val
nextion_keybda_b210_pic,nextion_keybda_b210_pic
nextion_keybda_b210_val,nextion_keybda_b210_val
nextion_keybda_b21_pic,nextion_keybda_b21_pic
nextion_keybda_b21_val,nextion_keybda_b21_val
nextion_keybda_b220_pic,nextion_keybda_b220_pic
nextion_keybda_b220_val,nextion_keybda_b220_val
nextion_keybda_b22_pic,nextion_keybda_b22_pic
nextion_keybda_b22_val,nextion_keybda_b22_val
nextion_keybda_b230_pic,nextion_keybda_b230_pic
nextion_keybda_b230_val,nextion_keybda_b230_val
nextion_keybda_b231_pic,nextion_keybda_b231_pic
nextion_keybda_b231_val,nextion_keybda_b231_val
nextion_keybda_b232_pic,nextion_keybda_b232_pic
nextion_keybda_b232_val,nextion_keybda_b232_val
nextion_keybda_b23_pic,nextion_keybda_b23_pic
nextion_keybda_b23_val,nextion_keybda_b23_val
nextion_keybda_b240_pic,nextion_keybda_b240_pic
nextion_keybda_b240_val,nextion_keybda_b240_val
nextion_keybda_b241_pic,nextion_keybda_b241_pic
nextion_keybda_b241_val,nextion_keybda_b241_val
nextion_keybda_b242_pic,nextion_keybda_b242_pic
nextion_keybda_b242_val,nextion_keybda_b242_val
nextion_keybda_b243_pic,nextion_keybda_b243_pic
nextion_keybda_b243_val,nextion_keybda_b243_val
nextion_keybda_b244_pic,nextion_keybda_b244_pic
nextion_keybda_b244_val,nextion_keybda_b244_val
nextion_keybda_b249_pic,nextion_keybda_b249_pic
nextion_keybda_b249_val,nextion_keybda_b249_val
nextion_keybda_b24_pic,nextion_keybda_b24_pic
nextion_keybda_b24_val,nextion_keybda_b24_val
nextion_keybda_b251_pic,nextion_keybda_b251_pic
nextion_keybda_b251_val,nextion_keybda_b251_val
nextion_keybda_b25_pic,nextion_keybda_b25_pic
nextion_keybda_b25_val,nextion_keybda_b25_val
nextion_keybda_b26_pic,nextion_keybda_b26_pic
nextion_keybda_b26_val,nextion_keybda_b26_val
nextion_keybda_b27_pic,nextion_keybda_b27_pic
nextion_keybda_b27_val,nextion_keybda_b27_val
nextion_keybda_b28_pic,nextion_keybda_b28_pic
nextion_keybda_b28_val,nextion_keybda_b28_val
nextion_keybda_b2_pic,nextion_keybda_b2_pic
nextion_keybda_b2_val,nextion_keybda_b2_val
nextion_keybda_b3_pic,nextion_keybda_b3_pic
nextion_keybda_b3_val,nextion_keybda_b3_val
nextion_keybda_b40_pic,nextion_keybda_b40_pic
nextion_keybda_b40_val,nextion_keybda_b40_val
nextion_keybda_b41_pic,nextion_keybda_b41_pic
nextion_keybda_b41_val,nextion_keybda_b41_val
nextion_keybda_b42_pic,nextion_keybda_b42_pic
nextion_keybda_b42_val,nextion_keybda_b42_val
nextion_keybda_b43_pic,nextion_keybda_b43_pic
nextion_keybda_b43_val,nextion_keybda_b43_val
nextion_keybda_b44_pic,nextion_keybda_b44_pic
nextion_keybda_b44_val,nextion_keybda_b44_val
nextion_keybda_b45_pic,nextion_keybda_b45_pic
nextion_keybda_b45_val,nextion_keybda_b45_val
nextion_keybda_b46_pic,nextion_keybda_b46_pic
nextion_keybda_b46_val,nextion_keybda_b46_val
nextion_keybda_b4_pic,nextion_keybda_b4_pic
nextion_keybda_b4_val,nextion_keybda_b4_val
nextion_keybda_b5_pic,nextion_keybda_b5_pic
nextion_keybda_b5_val,nextion_keybda_b5_val
nextion_keybda_b6_pic,nextion_keybda_b6_pic
nextion_keybda_b6_val,nextion_keybda_b6_val
nextion_keybda_b7_pic,nextion_keybda_b7_pic
nextion_keybda_b7_val,nextion_keybda_b7_val
nextion_keybda_b8_pic,nextion_keybda_b8_pic
nextion_keybda_b8_val,nextion_keybda_b8_val
nextion_keybda_b9_pic,nextion_keybda_b9_pic
nextion_keybda_b9_val,nextion_keybda_b9_val
nextion_keybda_event_en,nextion_keybda_event_en
nextion_keybda_event_tim,nextion_keybda_event_tim
nextion_keybda_input_txt,nextion_keybda_input_txt
nextion_keybda_inputlenth_val,nextion_keybda_inputlenth_val
nextion_keybda_loadcmpid_val,nextion_keybda_loadcmpid_val
nextion_keybda_loadpageid_val,nextion_keybda_loadpageid_val
nextion_keybda_refshow_state,nextion_keybda_refshow_state
nextion_keybda_show_txt,nextion_keybda_show_txt
nextion_keybda_temp2_val,nextion_keybda_temp2_val
nextion_keybda_temp_val,nextion_keybda_temp_val
nextion_keybda_tempstr_txt,nextion_keybda_tempstr_txt
nextion_keybda_tm0_en,nextion_keybda_tm0_en
nextion_keybda_tm0_tim,nextion_keybda_tm0_tim
nextion_level_xyz_b_home_pic,nextion_level_xyz_b_home_pic
nextion_level_xyz_b_home_val,nextion_level_xyz_b_home_val
nextion_level_xyz_event_en,nextion_level_xyz_event_en
nextion_level_xyz_event_tim,nextion_level_xyz_event_tim
nextion_level_xyz_p0_pic,nextion_level_xyz_p0_pic
nextion_level_xyz_tm0_en,nextion_level_xyz_tm0_en
nextion_level_xyz_tm0_tim,nextion_level_xyz_tm0_tim
nextion_level_xyz_va0_val,nextion_level_xyz_va0_val
nextion_level_xyz_va1_val,nextion_level_xyz_va1_val
nextion_level_xyz_va2_val,nextion_level_xyz_va2_val
nextion_level_xyz_va3_val,nextion_level_xyz_va3_val
nextion_page1_b_face_pic,nextion_page1_b_face_pic
nextion_page1_b_face_val,nextion_page1_b_face_val
nextion_page1_b_level_pic,nextion_page1_b_level_pic
nextion_page1_b_level_val,nextion_page1_b_level_val
nextion_page1_b_rrp_pic,nextion_page1_b_rrp_pic
nextion_page1_b_rrp_val,nextion_page1_b_rrp_val
nextion_page1_b_sensors_pic,nextion_page1_b_sensors_pic
nextion_page1_b_sensors_val,nextion_page1_b_sensors_val
nextion_page1_b_settings_pic,nextion_page1_b_settings_pic
nextion_page1_b_settings_val,nextion_page1_b_settings_val
nextion_page1_b_take_pic,nextion_page1_b_take_pic
nextion_page1_b_take_val,nextion_page1_b_take_val
nextion_rrp_main_b_home_pic,nextion_rrp_main_b_home_pic
nextion_rrp_main_b_home_val,nextion_rrp_main_b_home_val
nextion_rrp_main_b_p1_arm_h_val,nextion_rrp_main_b_p1_arm_h_val
nextion_rrp_main_b_p1_arm_v_val,nextion_rrp_main_b_p1_arm_v_val
nextion_rrp_main_b_p1_cam_f_val,nextion_rrp_main_b_p1_cam_f_val
nextion_rrp_main_b_p1_cam_h_val,nextion_rrp_main_b_p1_cam_h_val
nextion_rrp_main_b_p1_cam_t_val,nextion_rrp_main_b_p1_cam_t_val
nextion_rrp_main_b_p1_cam_v_val,nextion_rrp_main_b_p1_cam_v_val
nextion_rrp_main_b_p1_dir_val,nextion_rrp_main_b_p1_dir_val
nextion_rrp_main_b_p2_arm_h_val,nextion_rrp_main_b_p2_arm_h_val
nextion_rrp_main_b_p2_arm_v_val,nextion_rrp_main_b_p2_arm_v_val
nextion_rrp_main_b_p2_cam_f_val,nextion_rrp_main_b_p2_cam_f_val
nextion_rrp_main_b_p2_cam_h_val,nextion_rrp_main_b_p2_cam_h_val
nextion_rrp_main_b_p2_cam_t_val,nextion_rrp_main_b_p2_cam_t_val
nextion_rrp_main_b_p2_cam_v_val,nextion_rrp_main_b_p2_cam_v_val
nextion_rrp_main_b_p2_dir_val,nextion_rrp_main_b_p2_dir_val
nextion_rrp_main_b_stop_pic,nextion_rrp_main_b_stop_pic
nextion_rrp_main_b_stop_val,nextion_rrp_main_b_stop_val
nextion_rrp_main_h_p1_sens_val,nextion_rrp_main_h_p1_sens_val
nextion_rrp_main_h_p2_sens_val,nextion_rrp_main_h_p2_sens_val
nextion_rrp_main_t_buf_p1_txt,nextion_rrp_main_t_buf_p1_txt
nextion_rrp_main_t_buf_p2_txt,nextion_rrp_main_t_buf_p2_txt
nextion_rrp_main_t_p1_val_txt,nextion_rrp_main_t_p1_val_txt
nextion_rrp_main_t_p2_val_txt,nextion_rrp_main_t_p2_val_txt
nextion_rrp_main_va_p1_axis_val,nextion_rrp_main_va_p1_axis_val
nextion_rrp_main_va_p1_dir_val,nextion_rrp_main_va_p1_dir_val
nextion_rrp_main_va_p1_val_val,nextion_rrp_main_va_p1_val_val
nextion_rrp_main_va_p2_axis_val,nextion_rrp_main_va_p2_axis_val
nextion_rrp_main_va_p2_dir_val,nextion_rrp_main_va_p2_dir_val
nextion_rrp_main_va_p2_val_val,nextion_rrp_main_va_p2_val_val
nextion_rrp_main_va_tmp_val,nextion_rrp_main_va_tmp_val
nextion_sensors_main_b_home_pic,nextion_sensors_main_b_home_pic
nextion_sensors_main_b_home_val,nextion_sensors_main_b_home_val
nextion_sensors_main_t0_txt,nextion_sensors_main_t0_txt
nextion_settings_main_b_home_pic,nextion_settings_main_b_home_pic
nextion_settings_main_b_home_val,nextion_settings_main_b_home_val
nextion_settings_main_b_save_meta_pic,nextion_settings_main_b_save_meta_pic
nextion_settings_main_b_save_meta_val,nextion_settings_main_b_save_meta_val
nextion_settings_main_t_director_txt,nextion_settings_main_t_director_txt
nextion_settings_main_t_save_status_txt,nextion_settings_main_t_save_status_txt
nextion_settings_main_t_title_txt,nextion_settings_main_t_title_txt
nextion_take_main_b_clap_pic,nextion_take_main_b_clap_pic
nextion_take_main_b_clap_val,nextion_take_main_b_clap_val
nextion_take_main_b_home_pic,nextion_take_main_b_home_pic
nextion_take_main_b_home_val,nextion_take_main_b_home_val
nextion_take_main_p_axis0_pic,nextion_take_main_p_axis0_pic
nextion_take_main_p_axis1_pic,nextion_take_main_p_axis1_pic
nextion_take_main_p_axis2_pic,nextion_take_main_p_axis2_pic
nextion_take_main_p_axis3_pic,nextion_take_main_p_axis3_pic
nextion_take_main_p_axis4_pic,nextion_take_main_p_axis4_pic
nextion_take_main_p_axis5_pic,nextion_take_main_p_axis5_pic
nextion_take_main_p_laser_pic,nextion_take_main_p_laser_pic
nextion_take_main_p_light_pic,nextion_take_main_p_light_pic
nextion_take_main_p_limits_pic,nextion_take_main_p_limits_pic
nextion_take_main_p_shock_pic,nextion_take_main_p_shock_pic
nextion_take_main_p_temp_pic,nextion_take_main_p_temp_pic
nextion_take_main_p_xyz_pic,nextion_take_main_p_xyz_pic
nextion_take_main_t0_txt,nextion_take_main_t0_txt
nextion_take_main_t1_txt,nextion_take_main_t1_txt
nextion_take_main_t2_txt,nextion_take_main_t2_txt
nextion_take_main_t_axis0_txt,nextion_take_main_t_axis0_txt
nextion_take_main_t_axis1_txt,nextion_take_main_t_axis1_txt
nextion_take_main_t_axis2_txt,nextion_take_main_t_axis2_txt
nextion_take_main_t_axis3_txt,nextion_take_main_t_axis3_txt
nextion_take_main_t_axis4_txt,nextion_take_main_t_axis4_txt
nextion_take_main_t_axis5_txt,nextion_take_main_t_axis5_txt
nextion_take_main_t_clap_txt,nextion_take_main_t_clap_txt
nextion_take_main_t_laser_txt,nextion_take_main_t_laser_txt
nextion_take_main_t_light_txt,nextion_take_main_t_light_txt
nextion_take_main_t_limits_txt,nextion_take_main_t_limits_txt
nextion_take_main_t_shock_txt,nextion_take_main_t_shock_txt
nextion_take_main_t_status_txt,nextion_take_main_t_status_txt
nextion_take_main_t_take_txt,nextion_take_main_t_take_txt
nextion_take_main_t_temp_txt,nextion_take_main_t_temp_txt
nextion_take_main_t_xyz_txt,nextion_take_main_t_xyz_txt
nextion_ui_cut,nextion_ui_cut
page1.b_face.pic,nextion_page1_b_face_pic
page1.b_face.val,nextion_page1_b_face_val
page1.b_level.pic,nextion_page1_b_level_pic
page1.b_level.val,nextion_page1_b_level_val
page1.b_rrp.pic,nextion_page1_b_rrp_pic
page1.b_rrp.val,nextion_page1_b_rrp_val
page1.b_sensors.pic,nextion_page1_b_sensors_pic
page1.b_sensors.val,nextion_page1_b_sensors_val
page1.b_settings.pic,nextion_page1_b_settings_pic
page1.b_settings.val,nextion_page1_b_settings_val
page1.b_take.pic,nextion_page1_b_take_pic
page1.b_take.val,nextion_page1_b_take_val
par_rrp_p1_dir,rrp_p1_dir
par_rrp_p1_sens,rrp_p1_sens
par_rrp_p1_val,rrp_p1_value
par_rrp_p2_dir,rrp_p2_dir
par_rrp_p2_sens,rrp_p2_sens
par_rrp_p2_val,rrp_p2_value
rrp_main.b_home.pic,nextion_rrp_main_b_home_pic
rrp_main.b_home.val,nextion_rrp_main_b_home_val
rrp_main.b_p1_arm_h.val,nextion_rrp_main_b_p1_arm_h_val
rrp_main.b_p1_arm_v.val,nextion_rrp_main_b_p1_arm_v_val
rrp_main.b_p1_cam_f.val,nextion_rrp_main_b_p1_cam_f_val
rrp_main.b_p1_cam_h.val,nextion_rrp_main_b_p1_cam_h_val
rrp_main.b_p1_cam_t.val,nextion_rrp_main_b_p1_cam_t_val
rrp_main.b_p1_cam_v.val,nextion_rrp_main_b_p1_cam_v_val
rrp_main.b_p1_dir.val,nextion_rrp_main_b_p1_dir_val
rrp_main.b_p2_arm_h.val,nextion_rrp_main_b_p2_arm_h_val
rrp_main.b_p2_arm_v.val,nextion_rrp_main_b_p2_arm_v_val
rrp_main.b_p2_cam_f.val,nextion_rrp_main_b_p2_cam_f_val
rrp_main.b_p2_cam_h.val,nextion_rrp_main_b_p2_cam_h_val
rrp_main.b_p2_cam_t.val,nextion_rrp_main_b_p2_cam_t_val
rrp_main.b_p2_cam_v.val,nextion_rrp_main_b_p2_cam_v_val
rrp_main.b_p2_dir.val,nextion_rrp_main_b_p2_dir_val
rrp_main.b_stop.pic,nextion_rrp_main_b_stop_pic
rrp_main.b_stop.val,nextion_rrp_main_b_stop_val
rrp_main.h_p1_sens.val,nextion_rrp_main_h_p1_sens_val
rrp_main.h_p2_sens.val,nextion_rrp_main_h_p2_sens_val
rrp_main.t_buf_p1.txt,nextion_rrp_main_t_buf_p1_txt
rrp_main.t_buf_p2.txt,nextion_rrp_main_t_buf_p2_txt
rrp_main.t_p1_val.txt,nextion_rrp_main_t_p1_val_txt
rrp_main.t_p2_val.txt,nextion_rrp_main_t_p2_val_txt
rrp_main.va_p1_axis.val,nextion_rrp_main_va_p1_axis_val
rrp_main.va_p1_dir.val,nextion_rrp_main_va_p1_dir_val
rrp_main.va_p1_val.val,nextion_rrp_main_va_p1_val_val
rrp_main.va_p2_axis.val,nextion_rrp_main_va_p2_axis_val
rrp_main.va_p2_dir.val,nextion_rrp_main_va_p2_dir_val
rrp_main.va_p2_val.val,nextion_rrp_main_va_p2_val_val
rrp_main.va_tmp.val,nextion_rrp_main_va_tmp_val
sandbox_curve,sandbox_curve
sandbox_metrics,sandbox_metrics
sandbox_step_preview,sandbox_step_preview
sensor_level_x,level_x
sensor_level_y,level_y
sensors_main.b_home.pic,nextion_sensors_main_b_home_pic
sensors_main.b_home.val,nextion_sensors_main_b_home_val
sensors_main.t0.txt,nextion_sensors_main_t0_txt
settings_main.b_home.pic,nextion_settings_main_b_home_pic
settings_main.b_home.val,nextion_settings_main_b_home_val
settings_main.b_save_meta.pic,nextion_settings_main_b_save_meta_pic
settings_main.b_save_meta.val,nextion_settings_main_b_save_meta_val
settings_main.t_director.txt,nextion_settings_main_t_director_txt
settings_main.t_save_status.txt,nextion_settings_main_t_save_status_txt
settings_main.t_title.txt,nextion_settings_main_t_title_txt
take_main.b_clap.pic,nextion_take_main_b_clap_pic
take_main.b_clap.val,nextion_take_main_b_clap_val
take_main.b_home.pic,nextion_take_main_b_home_pic
take_main.b_home.val,nextion_take_main_b_home_val
take_main.p_axis0.pic,nextion_take_main_p_axis0_pic
take_main.p_axis1.pic,nextion_take_main_p_axis1_pic
take_main.p_axis2.pic,nextion_take_main_p_axis2_pic
take_main.p_axis3.pic,nextion_take_main_p_axis3_pic
take_main.p_axis4.pic,nextion_take_main_p_axis4_pic
take_main.p_axis5.pic,nextion_take_main_p_axis5_pic
take_main.p_laser.pic,nextion_take_main_p_laser_pic
take_main.p_light.pic,nextion_take_main_p_light_pic
take_main.p_limits.pic,nextion_take_main_p_limits_pic
take_main.p_shock.pic,nextion_take_main_p_shock_pic
take_main.p_temp.pic,nextion_take_main_p_temp_pic
take_main.p_xyz.pic,nextion_take_main_p_xyz_pic
take_main.t0.txt,nextion_take_main_t0_txt
take_main.t1.txt,nextion_take_main_t1_txt
take_main.t2.txt,nextion_take_main_t2_txt
take_main.t_axis0.txt,nextion_take_main_t_axis0_txt
take_main.t_axis1.txt,nextion_take_main_t_axis1_txt
take_main.t_axis2.txt,nextion_take_main_t_axis2_txt
take_main.t_axis3.txt,nextion_take_main_t_axis3_txt
take_main.t_axis4.txt,nextion_take_main_t_axis4_txt
take_main.t_axis5.txt,nextion_take_main_t_axis5_txt
take_main.t_clap.txt,nextion_take_main_t_clap_txt
take_main.t_laser.txt,nextion_take_main_t_laser_txt
take_main.t_light.txt,nextion_take_main_t_light_txt
take_main.t_limits.txt,nextion_take_main_t_limits_txt
take_main.t_shock.txt,nextion_take_main_t_shock_txt
take_main.t_status.txt,nextion_take_main_t_status_txt
take_main.t_take.txt,nextion_take_main_t_take_txt
take_main.t_temp.txt,nextion_take_main_t_temp_txt
take_main.t_xyz.txt,nextion_take_main_t_xyz_txt
take_timecode,take_timecode
timeline_clap_marker,timeline_clap_marker
timeline_cursor,timeline_cursor
timeline_take_marker,timeline_take_marker
tk_editor_editor_ehr_tarzanaxissandbox_curve_canvas_state,tk_editor_editor_ehr_tarzanaxissandbox_curve_canvas_state
tk_editor_editor_ehr_tarzanaxissandbox_step_canvas_state,tk_editor_editor_ehr_tarzanaxissandbox_step_canvas_state
tk_editor_editor_ehr_tarzanehrui_axis_info_label_text,tk_editor_editor_ehr_tarzanehrui_axis_info_label_text
tk_editor_editor_ehr_tarzanehrui_canvas_state,tk_editor_editor_ehr_tarzanehrui_canvas_state
tk_editor_editor_ehr_tarzanehrui_curve_canvas_state,tk_editor_editor_ehr_tarzanehrui_curve_canvas_state
tk_editor_editor_ehr_tarzanehrui_left_state,tk_editor_editor_ehr_tarzanehrui_left_state
tk_editor_editor_ehr_tarzanehrui_protocol_box_state,tk_editor_editor_ehr_tarzanehrui_protocol_box_state
tk_editor_editor_ehr_tarzanehrui_protocol_canvas_state,tk_editor_editor_ehr_tarzanehrui_protocol_canvas_state
tk_editor_editor_ehr_tarzanehrui_protocol_holder_state,tk_editor_editor_ehr_tarzanehrui_protocol_holder_state
tk_editor_editor_ehr_tarzanehrui_protocol_label_text,tk_editor_editor_ehr_tarzanehrui_protocol_label_text
tk_editor_editor_ehr_tarzanehrui_protocol_text_text,tk_editor_editor_ehr_tarzanehrui_protocol_text_text
tk_editor_editor_ehr_tarzanehrui_row_frame_state,tk_editor_editor_ehr_tarzanehrui_row_frame_state
tk_editor_editor_ehr_tarzanehrui_save_button_text,tk_editor_editor_ehr_tarzanehrui_save_button_text
tk_editor_editor_ehr_tarzanehrui_status_text,tk_editor_editor_ehr_tarzanehrui_status_text
tk_editor_editor_ehr_tarzanehrui_step_canvas_state,tk_editor_editor_ehr_tarzanehrui_step_canvas_state
